1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.593270	0.000000	9.349781	0.008168	2756
1	-0.565234	0.000000	9.349781	0.008571	12
2	-0.545202	0.000000	9.349781	0.006578	12
3	-0.585452	0.999921	8.924822	0.008946	12
4	-0.598370	1.992183	8.539658	0.006997	12
5	-0.585811	1.074544	8.894652	0.007911	11
6	-0.579443	0.142622	9.286710	0.007893	12
7	-0.581469	1.083083	8.891213	0.008558	12
8	-0.560462	0.149303	9.283776	0.007804	13
9	-0.584229	0.000000	9.349781	0.008274	12
10	-0.571688	0.000000	9.349781	0.007339	12
11	-0.566646	0.992236	8.927941	0.009960	12
12	-0.592440	0.300722	9.217781	0.007001	12
13	-0.582410	1.300630	8.804477	0.009465	15
14	-0.572249	2.255498	8.442967	0.008033	10
15	-0.576167	3.255451	8.094897	0.006413	12
16	-0.590414	4.253724	7.774908	0.006273	13
17	-0.585708	3.322323	8.072642	0.011439	13
18	-0.595568	2.490908	8.358357	0.008355	12
19	-0.561014	1.557015	8.704405	0.010993	14
20	-0.559637	0.637857	9.074161	0.006395	12
21	-0.582012	0.000000	9.349781	0.011361	12
22	-0.568741	0.000000	9.349781	0.007335	11
23	-0.571519	0.000000	9.349781	0.008166	12
24	-0.580897	0.000000	9.349781	0.007983	12
25	-0.611709	0.949053	8.945506	0.009258	12
26	-0.610093	0.630850	9.077100	0.007212	13
27	-0.579018	1.568317	8.700046	0.011437	11
28	-0.589677	0.634415	9.075604	0.006588	12
29	-0.580382	1.630472	8.676151	0.006923	12
30	-0.610470	1.950135	8.555304	0.006409	12
31	-0.559150	1.037801	8.909482	0.008315	12
32	-0.562532	0.249091	9.240178	0.010659	12
33	-0.574739	1.248929	8.824937	0.008937	12
34	-0.574078	2.248929	8.445352	0.008642	11
35	-0.560286	1.315438	8.798635	0.006769	13
36	-0.564574	2.163638	8.476449	0.007265	11
37	-0.596866	3.144033	8.132253	0.009809	10
38	-0.585139	4.144032	7.808827	0.009433	12
39	-0.585710	5.143996	7.510152	0.010345	12
40	-0.576945	4.210097	7.788363	0.008025	13
41	-0.595408	5.209880	7.491274	0.008554	12
42	-0.582561	4.275978	7.768063	0.005773	11
43	-0.561731	4.781964	7.615610	0.007326	12
44	-0.573766	3.848111	7.901824	0.007765	12
45	-0.559799	4.414824	7.725625	0.008265	11
46	-0.547706	5.156220	7.506642	0.008191	12
47	-0.584231	4.222319	7.784589	0.011750	13
48	-0.607022	5.050669	7.537058	0.010296	12
49	-0.583748	6.050669	7.258430	0.006660	12
50	-0.565235	5.171639	7.502220	0.007829	10
51	-0.576186	5.730788	7.345290	0.008588	12
52	-0.583929	4.797251	7.611097	0.008298	12
53	-0.547506	5.747944	7.340579	0.010011	12
54	-0.574756	6.747856	7.076056	0.013650	12
55	-0.563844	7.747856	6.829914	0.008902	11
56	-0.582379	6.813953	7.059241	0.007220	12
57	-0.585170	5.880087	7.304492	0.008771	12
58	-0.571539	6.880062	7.042502	0.011248	13
59	-0.595361	5.946159	7.286582	0.006958	12
60	-0.541566	6.677042	7.094161	0.006831	12
61	-0.572878	7.673712	6.847575	0.013250	10
62	-0.598368	6.898612	7.037819	0.010682	12
63	-0.595729	7.881228	6.798374	0.009033	13
64	-0.563676	8.872385	6.572806	0.011250	11
65	-0.589762	9.531573	6.430897	0.006144	13
66	-0.583166	10.531398	6.226980	0.005966	12
67	-0.599840	11.424678	6.055431	0.008380	12
68	-0.597763	12.375801	5.882867	0.013118	12
69	-0.552279	11.441898	6.052217	0.007470	12
70	-0.571029	12.441898	5.871239	0.009507	12
71	-0.565229	12.848065	5.800786	0.008525	12
72	-0.594354	13.848047	5.634330	0.007548	12
73	-0.577927	14.843383	5.477870	0.012531	12
74	-0.621064	13.909480	5.624415	0.011608	11
75	-0.602240	14.909473	5.467788	0.010057	12
76	-0.590047	14.309574	5.560684	0.007924	14
77	-0.565353	15.307623	5.407828	0.006820	12
78	-0.560399	16.024556	5.303113	0.007982	12
79	-0.579240	16.938350	5.175380	0.010839	12
80	-0.620920	17.769699	5.064403	0.010489	10
81	-0.570337	16.835800	5.189408	0.010234	12
82	-0.598043	15.922415	5.317783	0.010573	13
83	-0.582785	15.013295	5.452025	0.006979	11
84	-0.612759	14.080685	5.596966	0.011102	12
85	-0.583268	13.146783	5.750041	0.006136	12
86	-0.566723	13.515071	5.688686	0.008303	14
87	-0.595918	13.045366	5.767169	0.009573	12
88	-0.596044	14.045366	5.602606	0.008654	12
89	-0.575223	15.045366	5.447174	0.007063	12
90	-0.593309	16.041397	5.300702	0.008884	13
91	-0.590296	17.041396	5.161361	0.006617	11
