1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
0	-0.483071	0.000000	4.343473	0.025019	2649.0
1	-0.506810	0.000000	4.343473	0.010744	6.9
2	-0.468987	0.000000	4.343473	0.016080	7.9
3	-0.474864	0.911024	4.162879	0.017172	8.9
4	-0.497648	1.911024	3.981181	0.012661	10.9
5	-0.487558	1.152123	4.117571	0.016672	8.1
6	-0.489143	2.152123	3.939722	0.014756	8.3
7	-0.490976	3.152123	3.776601	0.016899	4.1
8	-0.488191	4.152115	3.626452	0.018072	10.3
9	-0.494016	3.183579	3.771689	0.017032	11.8
10	-0.465541	2.215043	3.929044	0.025817	6.3
11	-0.518811	3.215043	3.766788	0.016019	6.4
12	-0.511584	2.246507	3.923726	0.020443	5.0
13	-0.463043	3.246507	3.761900	0.015291	5.6
14	-0.512348	2.277970	3.918423	0.018247	6.1
15	-0.487432	1.309434	4.088536	0.018909	7.0
16	-0.490496	0.340898	4.274091	0.014043	6.8
17	-0.478343	1.340898	4.082778	0.017100	4.3
18	-0.473510	2.340898	3.907859	0.010751	4.1
19	-0.495449	1.372411	4.077027	0.018348	4.8
20	-0.492294	0.403970	4.261496	0.011469	7.8
21	-0.498472	0.000000	4.343473	0.009298	5.7
22	-0.473906	0.000000	4.343473	0.008565	5.9
23	-0.499388	0.000000	4.343473	0.016132	7.7
24	-0.482779	0.999535	4.146130	0.017902	5.1
25	-0.501595	0.355172	4.271234	0.007652	6.6
26	-0.479578	1.339681	4.083001	0.008604	37.3
27	-0.506870	1.368142	4.077805	0.025591	14.4
28	-0.482987	0.399606	4.262365	0.016500	7.4
29	-0.499000	0.000000	4.343473	0.019768	8.1
30	-0.457864	0.999997	4.146043	0.015275	14.0
31	-0.466770	0.031461	4.336976	0.014542	8.0
32	-0.491332	0.000000	4.343473	0.014022	8.3
33	-0.506575	1.000000	4.146042	0.015459	35.8
34	-0.482553	0.091463	4.324637	0.013620	7.2
35	-0.496369	0.000000	4.343473	0.012827	8.7
36	-0.492041	0.000000	4.343473	0.020940	38.2
37	-0.502592	1.000000	4.146042	0.009653	7.9
38	-0.491297	0.031999	4.336865	0.014394	7.5
39	-0.494397	0.000000	4.343473	0.017137	7.3
40	-0.500645	0.000000	4.343473	0.022964	5.9
41	-0.487855	0.000000	4.343473	0.013668	5.9
42	-0.532533	0.000000	4.343473	0.015191	20.6
43	-0.490433	0.999974	4.146047	0.016883	11.5
44	-0.491716	1.999974	3.965784	0.011576	15.7
45	-0.519772	2.999857	3.800561	0.014924	37.6
46	-0.477998	2.031323	3.960386	0.008705	7.3
47	-0.491130	3.027968	3.796115	0.013817	7.5
48	-0.482928	4.027964	3.644441	0.015990	7.4
49	-0.507627	4.954828	3.514295	0.014071	6.2
50	-0.485788	5.954828	3.383918	0.014753	5.5
51	-0.490069	6.917965	3.267177	0.018440	11.5
52	-0.501178	5.949429	3.384596	0.016712	8.1
53	-0.483717	6.949403	3.263502	0.023266	39.2
54	-0.514791	7.949403	3.150771	0.016266	7.8
55	-0.481460	8.949403	3.045568	0.015342	10.9
56	-0.511887	9.949402	2.947163	0.017588	6.6
57	-0.469704	8.980911	3.042367	0.012191	6.8
58	-0.502999	9.980911	2.944166	0.011979	18.2
59	-0.492339	10.980176	2.852171	0.018783	24.2
60	-0.494728	10.018449	2.940603	0.017472	7.0
61	-0.504836	11.018449	2.848762	0.012746	18.2
62	-0.480479	12.018414	2.762487	0.011797	4.3
63	-0.492805	11.049878	2.845968	0.018306	5.4
64	-0.497913	10.081343	2.934652	0.013380	4.4
65	-0.476398	9.112809	3.029041	0.010629	6.1
66	-0.493079	8.669034	3.074348	0.016691	4.3
67	-0.496272	7.913373	3.154697	0.017197	6.1
68	-0.514775	6.945749	3.263929	0.013549	6.4
69	-0.507052	6.007464	3.377323	0.017481	7.6
70	-0.502001	7.007463	3.256737	0.013936	4.2
71	-0.483119	6.431190	3.325154	0.010893	4.3
72	-0.487192	5.462653	3.446855	0.012515	4.5
73	-0.483260	6.453625	3.322437	0.010306	6.2
74	-0.486172	7.444253	3.206726	0.012403	4.4
75	-0.489413	6.475718	3.319765	0.021150	4.3
76	-0.492578	7.475718	3.203183	0.016245	41.8
77	-0.503154	6.507182	3.315968	0.011370	12.2
78	-0.512653	5.538647	3.436985	0.015272	4.6
79	-0.490583	4.570112	3.567170	0.012732	4.1
80	-0.526538	5.570112	3.432915	0.013678	10.2
81	-0.499222	4.601575	3.562786	0.010089	7.2
82	-0.500727	5.600486	3.428995	0.015884	6.7
83	-0.506775	4.637455	3.557800	0.013037	18.9
84	-0.499010	3.668926	3.697483	0.010244	7.3
85	-0.535255	2.702363	3.848263	0.022555	7.8
86	-0.521824	1.768938	4.006025	0.009866	7.2
87	-0.483766	0.800402	4.184002	0.013246	7.1
88	-0.490215	0.000000	4.343473	0.011219	7.4
